loan_amnt,int_rate,purpose,grade,annual_inc,revol_util,emp_length,dti,delinq_2yrs,home_ownership,is_late
3200,0.1047,debt_consolidation,B,75000.0,0.025,10+ years,23.52,0,RENT,0
25000,0.1356,other,C,93000.0,0.596,10+ years,5.92,0,MORTGAGE,0
20000,0.1502,debt_consolidation,C,70000.0,0.5660000000000001,10+ years,27.96,0,MORTGAGE,0
25000,0.0721,debt_consolidation,A,250000.0,0.317,10+ years,15.47,0,MORTGAGE,0
31200,0.0721,debt_consolidation,A,95000.0,0.128,3 years,31.96,0,RENT,0
28650,0.1273,debt_consolidation,B,75000.0,0.259,10+ years,30.46,0,MORTGAGE,0
10000,0.1155,credit_card,B,56000.0,0.44299999999999995,10+ years,31.95,2,OWN,0
18000,0.1356,debt_consolidation,C,82000.0,0.615,2 years,20.94,0,MORTGAGE,0
1600,0.0611,credit_card,A,40000.0,0.153,< 1 year,7.26,0,RENT,0
23100,0.0721,debt_consolidation,A,142000.0,0.175,2 years,10.72,1,MORTGAGE,0
14000,0.1155,credit_card,B,75000.0,0.373,6 years,26.5,0,MORTGAGE,0
3000,0.2235,major_purchase,D,48000.0,0.5660000000000001,1 year,26.5,0,RENT,0
12000,0.1007,debt_consolidation,B,45000.0,0.40299999999999997,10+ years,10.51,0,RENT,0
25000,0.1447,debt_consolidation,C,132000.0,0.871,< 1 year,17.65,0,MORTGAGE,0
2500,0.1502,medical,C,31000.0,0.34299999999999997,10+ years,35.81,0,RENT,0
20500,0.1047,credit_card,B,160000.0,0.37,5 years,25.35,1,MORTGAGE,0
17500,0.0721,other,A,50000.0,0.025,10+ years,16.68,0,RENT,0
13200,0.1273,home_improvement,B,92000.0,0.147,10+ years,7.8,0,MORTGAGE,0
15000,0.1646,debt_consolidation,C,26000.0,0.35700000000000004,4 years,15.42,0,RENT,0
6000,0.08460000000000001,debt_consolidation,A,49200.0,0.732,10+ years,4.61,0,RENT,0
4000,0.1047,debt_consolidation,B,39140.0,0.26,1 year,21.99,0,RENT,0
9500,0.0784,credit_card,A,72000.0,0.311,3 years,18.85,0,MORTGAGE,0
15000,0.0611,credit_card,A,110000.0,0.086,3 years,1.45,0,RENT,0
15000,0.0683,debt_consolidation,A,48000.0,0.281,,13.78,0,OWN,0
30000,0.2089,debt_consolidation,D,84000.0,0.252,6 years,21.36,0,MORTGAGE,0
11000,0.1155,debt_consolidation,B,85000.0,0.251,3 years,10.18,1,RENT,0
18300,0.2631,debt_consolidation,E,45000.0,0.591,< 1 year,28.69,0,OWN,0
5000,0.2089,debt_consolidation,D,35399.0,0.705,2 years,37.5,0,OWN,0
7000,0.0667,credit_card,A,35000.0,0.47700000000000004,1 year,9.43,0,MORTGAGE,0
15000,0.0667,debt_consolidation,A,155500.0,0.111,10+ years,27.14,0,OWN,0
18000,0.1894,debt_consolidation,D,43000.0,0.579,4 years,12.17,0,RENT,0
16000,0.08460000000000001,credit_card,A,60000.0,0.584,10+ years,24.38,1,RENT,0
20000,0.1273,home_improvement,B,350000.0,0.295,8 years,0.83,1,OWN,0
10000,0.1691,debt_consolidation,C,35065.0,0.405,1 year,29.33,0,RENT,0
18000,0.1942,house,D,40644.0,0.311,1 year,14.88,0,MORTGAGE,0
23500,0.1797,debt_consolidation,D,280000.0,0.6920000000000001,10+ years,5.79,0,MORTGAGE,0
5000,0.23399999999999999,debt_consolidation,E,151411.0,0.907,10+ years,10.52,1,MORTGAGE,0
20000,0.1356,debt_consolidation,C,68000.0,0.695,2 years,21.53,0,MORTGAGE,0
25000,0.1273,debt_consolidation,B,45000.0,0.733,10+ years,10.35,0,RENT,0
9600,0.08460000000000001,credit_card,A,140000.0,0.5379999999999999,1 year,14.18,0,MORTGAGE,0
5000,0.1106,debt_consolidation,B,29000.0,0.242,3 years,28.97,0,MORTGAGE,0
24000,0.1273,debt_consolidation,B,36000.0,0.547,3 years,10.0,0,RENT,0
15000,0.1047,debt_consolidation,B,124750.0,0.295,1 year,23.55,0,MORTGAGE,0
18000,0.0721,credit_card,A,84000.0,0.13,10+ years,4.31,0,OWN,0
25000,0.2534,debt_consolidation,E,74100.0,0.447,8 years,6.66,0,RENT,0
24000,0.0611,credit_card,A,120000.0,0.879,10+ years,15.68,0,MORTGAGE,0
7000,0.2039,debt_consolidation,D,40000.0,0.37200000000000005,10+ years,30.73,2,MORTGAGE,1
3025,0.08460000000000001,credit_card,A,30000.0,0.259,8 years,17.8,0,RENT,0
7000,0.0667,debt_consolidation,A,32000.0,0.42100000000000004,5 years,12.15,0,RENT,0
5500,0.0611,credit_card,A,65000.0,0.188,8 years,2.95,0,MORTGAGE,0
2000,0.1356,vacation,C,74500.0,0.8190000000000001,10+ years,13.51,0,RENT,0
2200,0.0721,major_purchase,A,50000.0,0.46399999999999997,< 1 year,30.89,0,RENT,0
10000,0.2235,debt_consolidation,D,41900.0,0.84,10+ years,18.36,0,MORTGAGE,0
15000,0.2235,other,D,62000.0,0.37799999999999995,10+ years,17.67,0,RENT,0
32625,0.1691,credit_card,C,200000.0,0.604,4 years,15.71,0,RENT,0
25000,0.16140000000000002,credit_card,C,120000.0,0.354,7 years,2.11,1,RENT,0
30000,0.0721,debt_consolidation,A,180000.0,0.231,6 years,9.09,0,MORTGAGE,0
10000,0.08460000000000001,debt_consolidation,A,60000.0,0.10300000000000001,2 years,14.58,0,RENT,0
30000,0.0611,debt_consolidation,A,110000.0,0.503,7 years,13.72,0,MORTGAGE,0
1000,0.2534,other,E,22000.0,0.040999999999999995,5 years,23.62,0,RENT,0
40000,0.0721,credit_card,A,95000.0,0.47700000000000004,< 1 year,26.47,0,MORTGAGE,0
10000,0.1008,credit_card,B,60000.0,0.5,10+ years,10.7,0,RENT,0
4500,0.1155,debt_consolidation,B,120000.0,0.252,10+ years,15.12,0,MORTGAGE,0
25000,0.0784,debt_consolidation,A,150000.0,0.7809999999999999,10+ years,17.3,0,MORTGAGE,0
12000,0.16140000000000002,debt_consolidation,C,60000.0,0.747,3 years,12.2,0,RENT,0
25000,0.2089,credit_card,D,99258.0,0.5670000000000001,6 years,11.07,0,MORTGAGE,0
10000,0.1356,home_improvement,C,45000.0,0.005,4 years,11.39,0,MORTGAGE,0
28800,0.1155,debt_consolidation,B,96000.0,0.62,,24.1,0,MORTGAGE,0
28000,0.1047,credit_card,B,75000.0,0.254,,9.01,0,RENT,0
10000,0.23399999999999999,debt_consolidation,E,132000.0,0.773,10+ years,20.9,0,RENT,0
31200,0.1797,debt_consolidation,D,144000.0,0.39899999999999997,2 years,16.46,1,RENT,1
2400,0.1691,debt_consolidation,C,45000.0,0.307,10+ years,21.89,0,MORTGAGE,0
15000,0.1691,debt_consolidation,C,60000.0,0.45799999999999996,10+ years,8.44,1,MORTGAGE,0
12000,0.0667,credit_card,A,44500.0,0.254,2 years,19.58,0,MORTGAGE,0
20000,0.1273,debt_consolidation,B,72800.0,0.381,5 years,27.13,0,RENT,0
11200,0.2089,moving,D,90511.0,0.51,8 years,31.64,0,RENT,0
30000,0.1047,debt_consolidation,B,195000.0,0.142,2 years,4.6,0,RENT,0
12000,0.1356,debt_consolidation,C,70000.0,0.654,< 1 year,29.8,0,OWN,0
19000,0.0611,credit_card,A,84000.0,0.27399999999999997,2 years,6.39,0,OWN,0
28000,0.1008,major_purchase,B,76000.0,0.049,10+ years,20.95,1,MORTGAGE,0
8000,0.1155,debt_consolidation,B,40000.0,0.5,2 years,18.84,0,RENT,0
30000,0.1155,debt_consolidation,B,136000.0,0.45,10+ years,27.11,0,MORTGAGE,0
8500,0.1273,debt_consolidation,B,87000.0,0.19899999999999998,3 years,29.34,0,OWN,0
10000,0.1047,debt_consolidation,B,52000.0,0.6509999999999999,10+ years,7.32,0,MORTGAGE,0
15000,0.2969,debt_consolidation,F,52000.0,0.387,8 years,27.49,1,MORTGAGE,0
10000,0.1894,debt_consolidation,D,70000.0,0.26899999999999996,,11.14,6,MORTGAGE,0
12800,0.1106,debt_consolidation,B,81000.0,0.561,7 years,8.21,0,OWN,0
12000,0.16140000000000002,debt_consolidation,C,78000.0,0.83,5 years,25.05,0,MORTGAGE,0
35000,0.2235,debt_consolidation,D,87000.0,0.588,7 years,22.04,0,OWN,0
6000,0.0721,debt_consolidation,A,84000.0,0.0,10+ years,5.23,0,MORTGAGE,0
15000,0.0611,credit_card,A,135000.0,0.439,2 years,3.25,0,OWN,0
8000,0.1047,credit_card,B,45000.0,0.706,10+ years,8.72,0,MORTGAGE,0
10000,0.19920000000000002,debt_consolidation,D,37000.0,0.601,10+ years,6.29,0,MORTGAGE,0
19200,0.1155,other,B,116000.0,0.183,9 years,13.97,0,OWN,0
30000,0.1894,credit_card,D,120000.0,0.687,7 years,8.52,1,MORTGAGE,0
30000,0.0611,debt_consolidation,A,215000.0,0.381,9 years,10.76,1,MORTGAGE,0
12800,0.1447,other,C,175000.0,0.614,7 years,26.75,0,MORTGAGE,0
10400,0.23399999999999999,debt_consolidation,E,70000.0,0.872,,24.19,0,OWN,0
12000,0.08460000000000001,credit_card,A,115000.0,0.152,2 years,34.18,0,MORTGAGE,0
22000,0.08460000000000001,credit_card,A,110000.0,0.76,< 1 year,20.98,4,RENT,0
30000,0.1106,credit_card,B,90000.0,0.9279999999999999,10+ years,9.97,0,MORTGAGE,0
25000,0.1356,credit_card,C,250000.0,0.2,10+ years,21.54,1,MORTGAGE,0
6700,0.08460000000000001,credit_card,A,70000.0,0.195,2 years,20.38,0,RENT,0
20000,0.1155,debt_consolidation,B,160000.0,0.386,2 years,17.9,2,MORTGAGE,0
30000,0.1356,debt_consolidation,C,70000.0,0.27,7 years,8.76,0,MORTGAGE,0
25000,0.2534,credit_card,E,60000.0,0.44299999999999995,10+ years,23.28,0,MORTGAGE,0
10000,0.1155,credit_card,B,66000.0,0.9840000000000001,1 year,13.4,0,RENT,0
8000,0.061900000000000004,debt_consolidation,A,42000.0,0.221,10+ years,17.86,0,RENT,0
2500,0.1356,other,C,41000.0,0.835,6 years,13.03,0,MORTGAGE,0
10000,0.1894,debt_consolidation,D,35000.0,0.066,3 years,28.77,0,RENT,0
12000,0.2235,debt_consolidation,D,31200.0,0.932,1 year,18.0,0,MORTGAGE,0
10000,0.0611,credit_card,A,66500.0,0.7,10+ years,26.33,0,RENT,0
15000,0.1502,credit_card,C,61089.0,0.71,2 years,18.96,0,RENT,0
40000,0.0611,credit_card,A,150000.0,0.478,10+ years,20.2,0,MORTGAGE,0
9000,0.1273,credit_card,B,48000.0,0.5760000000000001,4 years,25.58,0,RENT,0
11200,0.1356,debt_consolidation,C,70000.0,0.396,2 years,24.82,0,MORTGAGE,0
20000,0.1447,debt_consolidation,C,140000.0,0.6990000000000001,5 years,13.49,0,RENT,0
20000,0.1155,debt_consolidation,B,130000.0,0.278,10+ years,11.7,0,MORTGAGE,0
5500,0.0667,debt_consolidation,A,45000.0,0.19899999999999998,< 1 year,23.23,0,RENT,0
6925,0.1155,debt_consolidation,B,74000.0,0.516,7 years,17.6,0,MORTGAGE,0
3000,0.1106,debt_consolidation,B,25250.0,0.501,,22.96,0,OWN,0
16000,0.1155,debt_consolidation,B,185000.0,0.331,6 years,7.34,1,MORTGAGE,0
14000,0.08460000000000001,credit_card,A,81000.0,0.35,5 years,20.8,0,RENT,0
6000,0.1106,debt_consolidation,B,42000.0,0.026000000000000002,10+ years,8.57,0,RENT,0
3000,0.1273,credit_card,B,40000.0,0.40299999999999997,2 years,18.12,0,RENT,0
10000,0.08460000000000001,debt_consolidation,A,76000.0,0.23399999999999999,10+ years,17.61,0,MORTGAGE,0
20000,0.2631,home_improvement,E,50000.0,0.225,,17.02,0,OWN,0
15500,0.0721,credit_card,A,110000.0,0.384,10+ years,10.68,0,MORTGAGE,0
30000,0.1502,debt_consolidation,C,70000.0,0.19699999999999998,1 year,12.94,0,RENT,0
3700,0.1691,credit_card,C,55000.0,0.925,9 years,25.79,0,MORTGAGE,0
15000,0.08460000000000001,credit_card,A,106992.0,0.069,2 years,7.91,1,MORTGAGE,0
10000,0.1356,credit_card,C,50000.0,0.6559999999999999,2 years,16.37,0,OWN,0
40000,0.1273,debt_consolidation,B,101000.0,0.618,3 years,18.32,0,RENT,0
10000,0.08460000000000001,debt_consolidation,A,66000.0,0.625,,21.0,2,MORTGAGE,0
5000,0.16140000000000002,home_improvement,C,95000.0,0.441,10+ years,20.78,1,MORTGAGE,0
10000,0.08460000000000001,credit_card,A,71400.0,0.221,9 years,26.37,2,MORTGAGE,0
3200,0.1008,credit_card,B,43000.0,0.857,4 years,12.6,0,MORTGAGE,0
40000,0.0667,debt_consolidation,A,134000.0,0.504,10+ years,19.64,0,MORTGAGE,0
16500,0.0667,credit_card,A,132000.0,0.272,2 years,9.02,0,RENT,0
18000,0.1273,debt_consolidation,B,125000.0,0.835,< 1 year,16.42,3,RENT,0
15000,0.1155,debt_consolidation,B,37000.0,0.8759999999999999,2 years,6.81,0,MORTGAGE,0
14250,0.1502,credit_card,C,65000.0,0.45299999999999996,4 years,19.61,0,MORTGAGE,0
15000,0.0611,debt_consolidation,A,58000.0,0.142,5 years,23.28,0,OWN,0
40000,0.0808,debt_consolidation,A,150000.0,0.706,10+ years,15.14,0,MORTGAGE,0
4800,0.1047,other,B,45000.0,0.217,1 year,20.67,0,RENT,0
8800,0.1155,other,B,350000.0,0.883,10+ years,26.8,0,MORTGAGE,0
32000,0.1047,debt_consolidation,B,75000.0,0.76,10+ years,26.13,0,MORTGAGE,0
10000,0.2089,debt_consolidation,D,90000.0,0.932,8 years,23.69,0,RENT,0
25000,0.0721,debt_consolidation,A,160000.0,0.48200000000000004,10+ years,16.19,0,MORTGAGE,0
10800,0.1155,credit_card,B,94500.0,0.332,4 years,10.54,0,RENT,0
17000,0.1797,home_improvement,D,80000.0,0.802,1 year,31.92,0,MORTGAGE,0
8000,0.0611,debt_consolidation,A,53000.0,0.231,4 years,23.48,0,MORTGAGE,0
13200,0.0784,home_improvement,A,80000.0,0.135,2 years,3.78,0,OWN,0
7000,0.1447,debt_consolidation,C,52000.0,0.358,10+ years,24.14,0,RENT,0
24000,0.19920000000000002,debt_consolidation,D,65000.0,0.7490000000000001,10+ years,10.28,0,RENT,0
15000,0.0611,debt_consolidation,A,68200.0,0.298,10+ years,4.17,0,RENT,0
25000,0.0784,debt_consolidation,A,190000.0,0.033,6 years,0.65,0,MORTGAGE,0
6500,0.0784,home_improvement,A,82000.0,0.248,10+ years,15.81,1,MORTGAGE,0
15000,0.0611,credit_card,A,96000.0,0.281,10+ years,11.34,0,RENT,0
20150,0.2089,debt_consolidation,D,54600.0,0.165,2 years,29.58,0,MORTGAGE,0
20000,0.19920000000000002,debt_consolidation,D,61267.44,0.76,8 years,26.7,0,RENT,0
20000,0.1273,debt_consolidation,B,45000.0,0.287,1 year,29.23,0,RENT,0
20000,0.1691,debt_consolidation,C,60000.0,0.374,6 years,30.34,1,MORTGAGE,0
10000,0.0784,debt_consolidation,A,21190.0,0.139,,22.21,0,OWN,0
12800,0.2089,debt_consolidation,D,96000.0,0.6890000000000001,< 1 year,30.75,0,MORTGAGE,0
30000,0.1356,debt_consolidation,C,90000.0,0.321,1 year,21.84,0,RENT,0
20000,0.0667,credit_card,A,54000.0,0.36700000000000005,7 years,21.49,0,MORTGAGE,0
8000,0.1008,debt_consolidation,B,85000.0,0.703,2 years,9.63,0,MORTGAGE,0
10000,0.1356,major_purchase,C,84000.0,0.188,1 year,12.64,0,MORTGAGE,0
5000,0.1106,other,B,42000.0,0.204,10+ years,18.09,0,RENT,0
15000,0.1273,credit_card,B,45000.0,0.38,< 1 year,18.56,0,RENT,0
25000,0.0721,credit_card,A,66000.0,0.652,2 years,11.87,0,RENT,0
30000,0.19920000000000002,debt_consolidation,D,60000.0,0.07400000000000001,5 years,1.56,2,RENT,0
8500,0.0721,debt_consolidation,A,40000.0,0.29,3 years,22.65,0,OWN,0
5000,0.08460000000000001,credit_card,A,90000.0,0.26899999999999996,10+ years,2.01,0,MORTGAGE,0
8000,0.1106,credit_card,B,99500.0,0.15,3 years,6.4,1,RENT,0
5000,0.2089,other,D,48000.0,0.523,2 years,21.08,0,RENT,0
35000,0.0611,debt_consolidation,A,150000.0,0.47600000000000003,3 years,13.19,0,MORTGAGE,0
10000,0.0611,credit_card,A,120000.0,0.324,1 year,9.84,0,MORTGAGE,0
16000,0.1356,debt_consolidation,C,84590.0,0.125,9 years,21.79,0,RENT,0
10000,0.19920000000000002,debt_consolidation,D,45000.0,0.631,3 years,16.26,0,RENT,0
5500,0.16140000000000002,medical,C,45000.0,0.461,3 years,23.36,0,RENT,0
5500,0.1894,debt_consolidation,D,38000.0,0.221,2 years,4.04,0,MORTGAGE,0
10000,0.0667,debt_consolidation,A,32045.0,0.262,< 1 year,11.42,0,RENT,0
13000,0.1502,debt_consolidation,C,40000.0,0.37799999999999995,< 1 year,21.45,0,MORTGAGE,0
20000,0.1356,debt_consolidation,C,68000.0,0.648,1 year,9.42,0,RENT,0
10000,0.1447,debt_consolidation,C,40414.4,0.348,8 years,11.67,1,RENT,0
6000,0.0721,debt_consolidation,A,50000.0,0.091,4 years,22.01,0,RENT,0
10000,0.23399999999999999,home_improvement,E,75000.0,0.53,3 years,18.88,1,OWN,0
10000,0.08460000000000001,debt_consolidation,A,37000.0,0.76,< 1 year,25.49,0,RENT,0
10000,0.0611,debt_consolidation,A,40000.0,0.162,10+ years,33.03,0,RENT,0
10000,0.1106,debt_consolidation,B,195000.0,0.425,2 years,8.22,0,RENT,0
28000,0.1155,debt_consolidation,B,180000.0,0.41600000000000004,2 years,6.87,0,RENT,0
35000,0.1894,debt_consolidation,D,175000.0,0.75,10+ years,23.57,1,MORTGAGE,0
5000,0.19920000000000002,credit_card,D,27300.0,0.304,8 years,27.96,0,MORTGAGE,0
10400,0.1047,credit_card,B,45600.0,0.578,,11.53,0,OWN,0
28275,0.1273,credit_card,B,170000.0,0.519,10+ years,23.49,0,OWN,0
10000,0.1047,debt_consolidation,B,130000.0,0.805,5 years,12.65,0,MORTGAGE,0
9000,0.2089,home_improvement,D,49140.0,0.746,,15.51,0,MORTGAGE,1
6000,0.0667,debt_consolidation,A,52000.0,0.429,< 1 year,4.45,0,RENT,0
3500,0.1447,debt_consolidation,C,70619.23,0.883,10+ years,21.8,0,MORTGAGE,0
17000,0.1008,debt_consolidation,B,60000.0,0.583,3 years,22.2,1,MORTGAGE,0
3000,0.16140000000000002,home_improvement,C,90000.0,0.42700000000000005,8 years,13.77,0,MORTGAGE,0
6000,0.1894,debt_consolidation,D,27500.0,0.99,< 1 year,24.18,0,OWN,0
35000,0.1106,debt_consolidation,B,90000.0,0.7340000000000001,3 years,27.32,0,OWN,0
12725,0.0667,debt_consolidation,A,100000.0,0.044000000000000004,6 years,11.87,0,MORTGAGE,0
10000,0.1155,credit_card,B,48000.0,0.825,2 years,34.85,0,RENT,0
16000,0.0721,credit_card,A,71097.0,0.633,10+ years,8.85,0,RENT,0
15000,0.1008,debt_consolidation,B,100000.0,0.271,10+ years,8.75,1,OWN,0
14000,0.1356,debt_consolidation,C,50000.0,0.655,1 year,16.37,0,OWN,0
5000,0.1691,debt_consolidation,C,25000.0,0.419,,37.01,0,OWN,0
10000,0.1894,debt_consolidation,D,95000.0,0.531,5 years,10.46,0,RENT,0
10000,0.0784,credit_card,A,35000.0,0.475,1 year,17.73,0,RENT,0
5000,0.1942,home_improvement,D,84000.0,0.598,10+ years,21.4,0,MORTGAGE,0
6000,0.1273,debt_consolidation,B,89000.0,0.8170000000000001,10+ years,15.16,0,RENT,0
4000,0.1155,medical,B,65000.0,0.042,4 years,13.96,0,MORTGAGE,0
4000,0.1047,major_purchase,B,54500.0,0.11,3 years,6.96,0,OWN,0
9500,0.1356,car,C,90000.0,0.255,5 years,13.93,0,MORTGAGE,0
2800,0.1155,other,B,28000.0,0.111,6 years,29.7,0,RENT,0
7000,0.1106,other,B,115000.0,0.371,< 1 year,3.43,2,RENT,0
12000,0.08460000000000001,debt_consolidation,A,56000.0,0.26899999999999996,10+ years,10.3,0,OWN,0
10500,0.1894,debt_consolidation,D,35000.0,0.177,,14.68,0,OWN,0
4800,0.08460000000000001,debt_consolidation,A,90000.0,0.304,10+ years,5.45,0,RENT,0
15000,0.1155,debt_consolidation,B,70000.0,0.513,10+ years,13.75,1,MORTGAGE,0
40000,0.1155,debt_consolidation,B,113533.0,0.777,10+ years,27.66,0,MORTGAGE,0
15000,0.0611,debt_consolidation,A,99000.0,0.511,10+ years,6.63,0,RENT,0
10000,0.2235,small_business,D,71000.0,0.49700000000000005,4 years,25.66,0,RENT,0
16000,0.1797,debt_consolidation,D,77000.0,0.8079999999999999,4 years,12.25,0,MORTGAGE,0
19750,0.19920000000000002,debt_consolidation,D,100000.0,0.723,10+ years,11.57,0,RENT,0
10000,0.1502,other,C,55910.0,0.247,10+ years,20.86,0,RENT,0
13000,0.1691,credit_card,C,75000.0,0.516,10+ years,31.52,0,MORTGAGE,0
24300,0.3099,debt_consolidation,G,54000.0,0.89,5 years,39.07,0,MORTGAGE,1
7000,0.1155,debt_consolidation,B,30000.0,0.281,2 years,24.48,0,MORTGAGE,0
18975,0.1797,credit_card,D,55000.0,0.706,3 years,27.51,0,OWN,0
30000,0.0667,credit_card,A,65000.0,0.10400000000000001,8 years,19.7,0,RENT,0
32000,0.2235,debt_consolidation,D,115000.0,0.713,10+ years,16.83,1,MORTGAGE,0
5500,0.08460000000000001,credit_card,A,35000.0,0.391,5 years,20.51,0,RENT,0
16000,0.1155,credit_card,B,78000.0,0.71,10+ years,6.35,0,RENT,0
12000,0.08460000000000001,debt_consolidation,A,130000.0,0.32799999999999996,10+ years,12.68,0,MORTGAGE,0
15000,0.1273,home_improvement,B,60000.0,0.467,6 years,20.09,0,MORTGAGE,0
12000,0.1047,debt_consolidation,B,54000.0,0.5760000000000001,9 years,26.98,0,MORTGAGE,0
18000,0.0611,debt_consolidation,A,65000.0,0.528,< 1 year,14.36,0,RENT,0
7500,0.1106,other,B,59114.0,0.522,< 1 year,24.18,1,RENT,0
3200,0.2437,other,E,26400.0,0.284,5 years,29.45,0,RENT,0
19425,0.1106,credit_card,B,30000.0,0.381,4 years,33.88,0,OWN,0
12000,0.1047,credit_card,B,164200.0,0.512,10+ years,6.51,1,RENT,0
30000,0.1155,debt_consolidation,B,88000.0,0.858,3 years,18.12,0,RENT,0
7000,0.1502,credit_card,C,32000.0,0.851,1 year,14.07,0,RENT,0
10000,0.1008,debt_consolidation,B,60000.0,0.37799999999999995,10+ years,18.02,1,MORTGAGE,0
5000,0.0667,debt_consolidation,A,75000.0,0.276,< 1 year,6.86,0,MORTGAGE,0
24000,0.19920000000000002,debt_consolidation,D,60503.0,0.158,1 year,29.56,0,OWN,0
10000,0.1155,debt_consolidation,B,98000.0,0.81,1 year,3.13,0,RENT,0
10000,0.1356,debt_consolidation,C,85000.0,0.319,10+ years,26.08,0,MORTGAGE,0
10000,0.0611,credit_card,A,66000.0,0.18600000000000003,10+ years,12.02,0,RENT,0
20000,0.1155,debt_consolidation,B,84000.0,0.7859999999999999,10+ years,14.3,0,RENT,0
20000,0.1502,credit_card,C,125000.0,0.8270000000000001,10+ years,9.26,0,RENT,0
20000,0.1047,debt_consolidation,B,96000.0,0.423,9 years,3.49,0,RENT,0
30000,0.2727,credit_card,E,80000.0,0.599,3 years,8.67,0,MORTGAGE,0
16000,0.1155,debt_consolidation,B,55000.0,0.618,4 years,28.54,0,RENT,0
24000,0.0784,debt_consolidation,A,62000.0,0.8759999999999999,8 years,14.85,0,RENT,0
30000,0.061900000000000004,credit_card,A,137000.0,0.588,10+ years,16.78,0,MORTGAGE,0
10000,0.1047,home_improvement,B,96000.0,0.31,3 years,9.35,0,MORTGAGE,0
35000,0.1894,debt_consolidation,D,82000.0,0.562,10+ years,14.87,0,MORTGAGE,0
14000,0.2039,debt_consolidation,D,55000.0,0.184,< 1 year,10.93,0,OWN,0
40000,0.0784,credit_card,A,350000.0,0.0,10+ years,17.24,0,MORTGAGE,0
6500,0.0784,debt_consolidation,A,65500.0,0.262,3 years,22.1,0,RENT,0
20000,0.1502,other,C,125000.0,0.28600000000000003,1 year,13.93,4,MORTGAGE,0
1500,0.1047,other,B,80000.0,0.272,10+ years,10.44,0,MORTGAGE,0
5000,0.1273,moving,B,120000.0,0.301,10+ years,23.89,0,RENT,0
4800,0.0784,car,A,40000.0,0.341,6 years,8.97,0,RENT,0
15000,0.1306,other,C,70000.0,0.435,1 year,4.3,0,RENT,0
9200,0.2437,vacation,E,115000.0,0.653,3 years,12.28,0,RENT,0
12000,0.1797,debt_consolidation,D,28000.0,0.45899999999999996,5 years,37.59,0,RENT,0
12000,0.1008,credit_card,B,120000.0,0.174,4 years,14.47,0,OWN,0
29450,0.1691,debt_consolidation,C,103000.0,0.614,10+ years,17.86,0,RENT,0
10000,0.08460000000000001,credit_card,A,24000.0,0.877,< 1 year,16.25,0,RENT,0
10000,0.1106,debt_consolidation,B,40000.0,0.09,7 years,13.05,1,RENT,0
11500,0.16140000000000002,debt_consolidation,C,105000.0,0.9159999999999999,3 years,16.77,0,MORTGAGE,0
18000,0.2235,home_improvement,D,85000.0,0.24,1 year,13.01,0,MORTGAGE,0
8000,0.1047,other,B,85000.0,0.151,3 years,23.34,0,MORTGAGE,0
5500,0.2235,home_improvement,D,163650.0,0.89,3 years,33.45,0,MORTGAGE,0
38700,0.1447,debt_consolidation,C,114000.0,0.653,2 years,21.17,0,RENT,0
30500,0.08460000000000001,credit_card,A,96300.0,0.531,2 years,21.55,0,RENT,0
10000,0.1105,credit_card,B,85000.0,0.314,4 years,2.09,0,RENT,0
12000,0.1047,home_improvement,B,221000.0,0.961,5 years,21.54,0,OWN,0
16000,0.1106,debt_consolidation,B,43000.0,0.284,5 years,16.94,0,RENT,0
24000,0.1273,debt_consolidation,B,115000.0,0.85,10+ years,15.49,0,RENT,0
6500,0.19920000000000002,debt_consolidation,D,120000.0,0.715,,21.16,0,MORTGAGE,0
25000,0.1447,debt_consolidation,C,120000.0,0.688,< 1 year,11.21,0,MORTGAGE,0
35000,0.1502,other,C,104000.0,0.171,10+ years,13.19,2,MORTGAGE,0
12000,0.1106,debt_consolidation,B,89000.0,0.701,3 years,24.03,0,MORTGAGE,0
10000,0.1691,medical,C,65000.0,0.201,3 years,1.77,0,RENT,0
12500,0.1155,debt_consolidation,B,84000.0,0.5920000000000001,2 years,14.46,0,RENT,0
27400,0.1356,debt_consolidation,C,62524.0,0.318,4 years,20.75,0,RENT,0
5000,0.1047,debt_consolidation,B,100000.0,0.08,5 years,13.64,0,RENT,0
1500,0.1047,vacation,B,88000.0,0.512,8 years,17.82,1,RENT,0
35550,0.1047,credit_card,B,160000.0,0.789,10+ years,24.69,0,MORTGAGE,0
30000,0.08460000000000001,debt_consolidation,A,116000.0,0.451,10+ years,23.17,0,MORTGAGE,0
8400,0.1894,credit_card,D,54000.0,0.716,2 years,27.2,0,RENT,0
10000,0.2089,debt_consolidation,D,42000.0,0.5720000000000001,3 years,25.91,3,RENT,0
25000,0.16140000000000002,debt_consolidation,C,60000.0,0.35200000000000004,5 years,13.44,0,RENT,0
20000,0.1356,credit_card,C,97000.0,0.552,6 years,18.2,0,RENT,0
18000,0.1502,debt_consolidation,C,35000.0,0.292,7 years,8.47,0,OWN,0
24100,0.1691,debt_consolidation,C,69999.0,0.252,< 1 year,26.98,0,MORTGAGE,0
15000,0.1047,car,B,65000.0,0.6,4 years,31.61,0,RENT,0
6000,0.0721,medical,A,75000.0,0.198,2 years,19.41,0,RENT,0
10000,0.0784,credit_card,A,100000.0,0.124,< 1 year,16.99,0,OWN,0
2400,0.1273,other,B,62400.0,0.23800000000000002,4 years,5.12,0,MORTGAGE,0
